trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type,trial,epsilon
50.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1630.0,1.0,neutral,loss_averse_003,loss_averse,,
51.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1580.0,-1.0,neutral,loss_averse_003,loss_averse,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1660.0,1.0,neutral,loss_averse_003,loss_averse,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1670.0,2.0,neutral,loss_averse_003,loss_averse,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1640.0,-1.0,neutral,loss_averse_003,loss_averse,,
55.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1670.0,1.0,neutral,loss_averse_003,loss_averse,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1690.0,2.0,neutral,loss_averse_003,loss_averse,,
57.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1770.0,3.0,neutral,loss_averse_003,loss_averse,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1780.0,4.0,neutral,loss_averse_003,loss_averse,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1750.0,-1.0,neutral,loss_averse_003,loss_averse,,
0.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1.0,neutral,loss_averse_004,loss_averse,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,0.0,1.0,neutral,loss_averse_004,loss_averse,,
2.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,80.0,2.0,neutral,loss_averse_004,loss_averse,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,90.0,3.0,neutral,loss_averse_004,loss_averse,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,60.0,-1.0,neutral,loss_averse_004,loss_averse,,
5.0,11a749e7,safe,30.0,30.0,40.0,risky,False,90.0,1.0,neutral,loss_averse_004,loss_averse,,
6.0,951c249d,risky,-50.0,32.5,32.5,risky,True,40.0,-1.0,neutral,loss_averse_004,loss_averse,,
7.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,140.0,1.0,neutral,loss_averse_004,loss_averse,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,150.0,2.0,neutral,loss_averse_004,loss_averse,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,120.0,-1.0,neutral,loss_averse_004,loss_averse,,
10.0,11a749e7,risky,100.0,40.0,40.0,risky,True,220.0,1.0,neutral,loss_averse_004,loss_averse,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,170.0,-1.0,neutral,loss_averse_004,loss_averse,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,270.0,1.0,neutral,loss_averse_004,loss_averse,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,280.0,2.0,neutral,loss_averse_004,loss_averse,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,250.0,-1.0,neutral,loss_averse_004,loss_averse,,
15.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,230.0,-2.0,neutral,loss_averse_004,loss_averse,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,180.0,-3.0,neutral,loss_averse_004,loss_averse,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,260.0,1.0,neutral,loss_averse_004,loss_averse,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,270.0,2.0,neutral,loss_averse_004,loss_averse,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,240.0,-1.0,neutral,loss_averse_004,loss_averse,,
20.0,11a749e7,risky,100.0,40.0,40.0,risky,True,340.0,1.0,neutral,loss_averse_004,loss_averse,,
21.0,951c249d,risky,-50.0,32.5,32.5,risky,True,290.0,-1.0,neutral,loss_averse_004,loss_averse,,
22.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,390.0,1.0,neutral,loss_averse_004,loss_averse,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,400.0,2.0,neutral,loss_averse_004,loss_averse,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,370.0,-1.0,neutral,loss_averse_004,loss_averse,,
25.0,11a749e7,safe,30.0,30.0,40.0,risky,False,400.0,1.0,neutral,loss_averse_004,loss_averse,,
26.0,951c249d,risky,-50.0,32.5,32.5,risky,True,350.0,-1.0,neutral,loss_averse_004,loss_averse,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,450.0,1.0,neutral,loss_averse_004,loss_averse,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,460.0,2.0,neutral,loss_averse_004,loss_averse,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,430.0,-1.0,neutral,loss_averse_004,loss_averse,,
30.0,11a749e7,risky,100.0,40.0,40.0,risky,True,530.0,1.0,neutral,loss_averse_004,loss_averse,,
31.0,951c249d,safe,20.0,20.0,32.5,risky,False,550.0,2.0,neutral,loss_averse_004,loss_averse,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,630.0,3.0,neutral,loss_averse_004,loss_averse,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,640.0,4.0,neutral,loss_averse_004,loss_averse,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,610.0,-1.0,neutral,loss_averse_004,loss_averse,,
35.0,11a749e7,safe,30.0,30.0,40.0,risky,False,640.0,1.0,neutral,loss_averse_004,loss_averse,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,660.0,2.0,neutral,loss_averse_004,loss_averse,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,740.0,3.0,neutral,loss_averse_004,loss_averse,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,750.0,4.0,neutral,loss_averse_004,loss_averse,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,720.0,-1.0,neutral,loss_averse_004,loss_averse,,
40.0,11a749e7,risky,100.0,40.0,40.0,risky,True,820.0,1.0,neutral,loss_averse_004,loss_averse,,
41.0,951c249d,safe,20.0,20.0,32.5,risky,False,840.0,2.0,neutral,loss_averse_004,loss_averse,,
42.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,920.0,3.0,neutral,loss_averse_004,loss_averse,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,930.0,4.0,neutral,loss_averse_004,loss_averse,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,900.0,-1.0,neutral,loss_averse_004,loss_averse,,
45.0,11a749e7,safe,30.0,30.0,40.0,risky,False,930.0,1.0,neutral,loss_averse_004,loss_averse,,
46.0,951c249d,safe,20.0,20.0,32.5,risky,False,950.0,2.0,neutral,loss_averse_004,loss_averse,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1030.0,3.0,neutral,loss_averse_004,loss_averse,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1040.0,4.0,neutral,loss_averse_004,loss_averse,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1010.0,-1.0,neutral,loss_averse_004,loss_averse,,
50.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1040.0,1.0,neutral,loss_averse_004,loss_averse,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1060.0,2.0,neutral,loss_averse_004,loss_averse,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1140.0,3.0,neutral,loss_averse_004,loss_averse,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1150.0,4.0,neutral,loss_averse_004,loss_averse,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1120.0,-1.0,neutral,loss_averse_004,loss_averse,,
55.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1100.0,-2.0,neutral,loss_averse_004,loss_averse,,
56.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1050.0,-3.0,neutral,loss_averse_004,loss_averse,,
57.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1130.0,1.0,neutral,loss_averse_004,loss_averse,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1140.0,2.0,neutral,loss_averse_004,loss_averse,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1110.0,-1.0,neutral,loss_averse_004,loss_averse,,
0.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1.0,neutral,loss_averse_005,loss_averse,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,0.0,1.0,neutral,loss_averse_005,loss_averse,,
2.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,80.0,2.0,neutral,loss_averse_005,loss_averse,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,90.0,3.0,neutral,loss_averse_005,loss_averse,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,60.0,-1.0,neutral,loss_averse_005,loss_averse,,
5.0,11a749e7,safe,30.0,30.0,40.0,risky,False,90.0,1.0,neutral,loss_averse_005,loss_averse,,
6.0,951c249d,risky,-50.0,32.5,32.5,risky,True,40.0,-1.0,neutral,loss_averse_005,loss_averse,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,120.0,1.0,neutral,loss_averse_005,loss_averse,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,130.0,2.0,neutral,loss_averse_005,loss_averse,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,100.0,-1.0,neutral,loss_averse_005,loss_averse,,
10.0,11a749e7,safe,30.0,30.0,40.0,risky,False,130.0,1.0,neutral,loss_averse_005,loss_averse,,
11.0,951c249d,safe,20.0,20.0,32.5,risky,False,150.0,2.0,neutral,loss_averse_005,loss_averse,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,250.0,3.0,neutral,loss_averse_005,loss_averse,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,260.0,4.0,neutral,loss_averse_005,loss_averse,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,230.0,-1.0,neutral,loss_averse_005,loss_averse,,
15.0,11a749e7,safe,30.0,30.0,40.0,risky,False,260.0,1.0,neutral,loss_averse_005,loss_averse,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,210.0,-1.0,neutral,loss_averse_005,loss_averse,,
17.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,310.0,1.0,neutral,loss_averse_005,loss_averse,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,320.0,2.0,neutral,loss_averse_005,loss_averse,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,290.0,-1.0,neutral,loss_averse_005,loss_averse,,
20.0,11a749e7,safe,30.0,30.0,40.0,risky,False,320.0,1.0,neutral,loss_averse_005,loss_averse,,
21.0,951c249d,safe,20.0,20.0,32.5,risky,False,340.0,2.0,neutral,loss_averse_005,loss_averse,,
22.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,440.0,3.0,neutral,loss_averse_005,loss_averse,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,450.0,4.0,neutral,loss_averse_005,loss_averse,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,420.0,-1.0,neutral,loss_averse_005,loss_averse,,
25.0,11a749e7,risky,100.0,40.0,40.0,risky,True,520.0,1.0,neutral,loss_averse_005,loss_averse,,
26.0,951c249d,safe,20.0,20.0,32.5,risky,False,540.0,2.0,neutral,loss_averse_005,loss_averse,,
27.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,620.0,3.0,neutral,loss_averse_005,loss_averse,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,630.0,4.0,neutral,loss_averse_005,loss_averse,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,600.0,-1.0,neutral,loss_averse_005,loss_averse,,
30.0,11a749e7,risky,100.0,40.0,40.0,risky,True,700.0,1.0,neutral,loss_averse_005,loss_averse,,
31.0,951c249d,risky,-50.0,32.5,32.5,risky,True,650.0,-1.0,neutral,loss_averse_005,loss_averse,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,730.0,1.0,neutral,loss_averse_005,loss_averse,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,740.0,2.0,neutral,loss_averse_005,loss_averse,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,710.0,-1.0,neutral,loss_averse_005,loss_averse,,
35.0,11a749e7,risky,100.0,40.0,40.0,risky,True,810.0,1.0,neutral,loss_averse_005,loss_averse,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,830.0,2.0,neutral,loss_averse_005,loss_averse,,
37.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,930.0,3.0,neutral,loss_averse_005,loss_averse,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,940.0,4.0,neutral,loss_averse_005,loss_averse,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,910.0,-1.0,neutral,loss_averse_005,loss_averse,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,940.0,1.0,neutral,loss_averse_005,loss_averse,,
41.0,951c249d,risky,-50.0,32.5,32.5,risky,True,890.0,-1.0,neutral,loss_averse_005,loss_averse,,
42.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,990.0,1.0,neutral,loss_averse_005,loss_averse,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1000.0,2.0,neutral,loss_averse_005,loss_averse,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,970.0,-1.0,neutral,loss_averse_005,loss_averse,,
45.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1000.0,1.0,neutral,loss_averse_005,loss_averse,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,950.0,-1.0,neutral,loss_averse_005,loss_averse,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1030.0,1.0,neutral,loss_averse_005,loss_averse,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1040.0,2.0,neutral,loss_averse_005,loss_averse,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1010.0,-1.0,neutral,loss_averse_005,loss_averse,,
50.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1040.0,1.0,neutral,loss_averse_005,loss_averse,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1060.0,2.0,neutral,loss_averse_005,loss_averse,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1140.0,3.0,neutral,loss_averse_005,loss_averse,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1150.0,4.0,neutral,loss_averse_005,loss_averse,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1120.0,-1.0,neutral,loss_averse_005,loss_averse,,
55.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1150.0,1.0,neutral,loss_averse_005,loss_averse,,
56.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1100.0,-1.0,neutral,loss_averse_005,loss_averse,,
57.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1200.0,1.0,neutral,loss_averse_005,loss_averse,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1210.0,2.0,neutral,loss_averse_005,loss_averse,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1180.0,-1.0,neutral,loss_averse_005,loss_averse,,
0.0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1.0,neutral,loss_averse_006,loss_averse,,
1.0,951c249d,risky,-50.0,32.5,32.5,risky,True,50.0,-1.0,neutral,loss_averse_006,loss_averse,,
2.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,150.0,1.0,neutral,loss_averse_006,loss_averse,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,160.0,2.0,neutral,loss_averse_006,loss_averse,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,130.0,-1.0,neutral,loss_averse_006,loss_averse,,
5.0,11a749e7,risky,100.0,40.0,40.0,risky,True,230.0,1.0,neutral,loss_averse_006,loss_averse,,
6.0,951c249d,risky,-50.0,32.5,32.5,risky,True,180.0,-1.0,neutral,loss_averse_006,loss_averse,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,260.0,1.0,neutral,loss_averse_006,loss_averse,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,270.0,2.0,neutral,loss_averse_006,loss_averse,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,240.0,-1.0,neutral,loss_averse_006,loss_averse,,
10.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,220.0,-2.0,neutral,loss_averse_006,loss_averse,,
11.0,951c249d,safe,20.0,20.0,32.5,risky,False,240.0,1.0,neutral,loss_averse_006,loss_averse,,
12.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,320.0,2.0,neutral,loss_averse_006,loss_averse,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,330.0,3.0,neutral,loss_averse_006,loss_averse,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,300.0,-1.0,neutral,loss_averse_006,loss_averse,,
15.0,11a749e7,safe,30.0,30.0,40.0,risky,False,330.0,1.0,neutral,loss_averse_006,loss_averse,,
16.0,951c249d,risky,-50.0,32.5,32.5,risky,True,280.0,-1.0,neutral,loss_averse_006,loss_averse,,
17.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,380.0,1.0,neutral,loss_averse_006,loss_averse,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,390.0,2.0,neutral,loss_averse_006,loss_averse,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,360.0,-1.0,neutral,loss_averse_006,loss_averse,,
20.0,11a749e7,risky,100.0,40.0,40.0,risky,True,460.0,1.0,neutral,loss_averse_006,loss_averse,,
21.0,951c249d,risky,500.0,32.5,32.5,risky,True,960.0,2.0,neutral,loss_averse_006,loss_averse,,
22.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1040.0,3.0,neutral,loss_averse_006,loss_averse,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1050.0,4.0,neutral,loss_averse_006,loss_averse,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1020.0,-1.0,neutral,loss_averse_006,loss_averse,,
25.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1000.0,-2.0,neutral,loss_averse_006,loss_averse,,
26.0,951c249d,safe,20.0,20.0,32.5,risky,False,1020.0,1.0,neutral,loss_averse_006,loss_averse,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1120.0,2.0,neutral,loss_averse_006,loss_averse,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1130.0,3.0,neutral,loss_averse_006,loss_averse,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1100.0,-1.0,neutral,loss_averse_006,loss_averse,,
30.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1130.0,1.0,neutral,loss_averse_006,loss_averse,,
31.0,951c249d,safe,20.0,20.0,32.5,risky,False,1150.0,2.0,neutral,loss_averse_006,loss_averse,,
32.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1250.0,3.0,neutral,loss_averse_006,loss_averse,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1260.0,4.0,neutral,loss_averse_006,loss_averse,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1230.0,-1.0,neutral,loss_averse_006,loss_averse,,
35.0,11a749e7,risky,100.0,40.0,40.0,risky,True,1330.0,1.0,neutral,loss_averse_006,loss_averse,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,1350.0,2.0,neutral,loss_averse_006,loss_averse,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1430.0,3.0,neutral,loss_averse_006,loss_averse,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1440.0,4.0,neutral,loss_averse_006,loss_averse,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1410.0,-1.0,neutral,loss_averse_006,loss_averse,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1440.0,1.0,neutral,loss_averse_006,loss_averse,,
41.0,951c249d,safe,20.0,20.0,32.5,risky,False,1460.0,2.0,neutral,loss_averse_006,loss_averse,,
42.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1560.0,3.0,neutral,loss_averse_006,loss_averse,,
43.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1570.0,4.0,neutral,loss_averse_006,loss_averse,,
44.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1540.0,-1.0,neutral,loss_averse_006,loss_averse,,
45.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1570.0,1.0,neutral,loss_averse_006,loss_averse,,
46.0,951c249d,risky,-50.0,32.5,32.5,risky,True,1520.0,-1.0,neutral,loss_averse_006,loss_averse,,
47.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1600.0,1.0,neutral,loss_averse_006,loss_averse,,
48.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1610.0,2.0,neutral,loss_averse_006,loss_averse,,
49.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1580.0,-1.0,neutral,loss_averse_006,loss_averse,,
50.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,1560.0,-2.0,neutral,loss_averse_006,loss_averse,,
51.0,951c249d,safe,20.0,20.0,32.5,risky,False,1580.0,1.0,neutral,loss_averse_006,loss_averse,,
52.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1660.0,2.0,neutral,loss_averse_006,loss_averse,,
53.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1670.0,3.0,neutral,loss_averse_006,loss_averse,,
54.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1640.0,-1.0,neutral,loss_averse_006,loss_averse,,
55.0,11a749e7,safe,30.0,30.0,40.0,risky,False,1670.0,1.0,neutral,loss_averse_006,loss_averse,,
56.0,951c249d,safe,20.0,20.0,32.5,risky,False,1690.0,2.0,neutral,loss_averse_006,loss_averse,,
57.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,1770.0,3.0,neutral,loss_averse_006,loss_averse,,
58.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1780.0,4.0,neutral,loss_averse_006,loss_averse,,
59.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1750.0,-1.0,neutral,loss_averse_006,loss_averse,,
0.0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1.0,neutral,loss_averse_007,loss_averse,,
1.0,951c249d,safe,20.0,20.0,32.5,risky,False,50.0,2.0,neutral,loss_averse_007,loss_averse,,
2.0,7b8e74ce,risky,-200.0,85.0,85.0,risky,True,-150.0,-1.0,neutral,loss_averse_007,loss_averse,,
3.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,-140.0,1.0,neutral,loss_averse_007,loss_averse,,
4.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,-170.0,-1.0,neutral,loss_averse_007,loss_averse,,
5.0,11a749e7,safe,30.0,30.0,40.0,risky,False,-140.0,1.0,neutral,loss_averse_007,loss_averse,,
6.0,951c249d,safe,20.0,20.0,32.5,risky,False,-120.0,2.0,neutral,loss_averse_007,loss_averse,,
7.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,-40.0,3.0,neutral,loss_averse_007,loss_averse,,
8.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,-30.0,4.0,neutral,loss_averse_007,loss_averse,,
9.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,-60.0,-1.0,neutral,loss_averse_007,loss_averse,,
10.0,11a749e7,safe,30.0,30.0,40.0,risky,False,-30.0,1.0,neutral,loss_averse_007,loss_averse,,
11.0,951c249d,risky,-50.0,32.5,32.5,risky,True,-80.0,-1.0,neutral,loss_averse_007,loss_averse,,
12.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,20.0,1.0,neutral,loss_averse_007,loss_averse,,
13.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,30.0,2.0,neutral,loss_averse_007,loss_averse,,
14.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,0.0,-1.0,neutral,loss_averse_007,loss_averse,,
15.0,11a749e7,safe,30.0,30.0,40.0,risky,False,30.0,1.0,neutral,loss_averse_007,loss_averse,,
16.0,951c249d,safe,20.0,20.0,32.5,risky,False,50.0,2.0,neutral,loss_averse_007,loss_averse,,
17.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,130.0,3.0,neutral,loss_averse_007,loss_averse,,
18.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,140.0,4.0,neutral,loss_averse_007,loss_averse,,
19.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,110.0,-1.0,neutral,loss_averse_007,loss_averse,,
20.0,11a749e7,risky,-20.0,40.0,40.0,risky,True,90.0,-2.0,neutral,loss_averse_007,loss_averse,,
21.0,951c249d,risky,-50.0,32.5,32.5,risky,True,40.0,-3.0,neutral,loss_averse_007,loss_averse,,
22.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,120.0,1.0,neutral,loss_averse_007,loss_averse,,
23.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,130.0,2.0,neutral,loss_averse_007,loss_averse,,
24.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,100.0,-1.0,neutral,loss_averse_007,loss_averse,,
25.0,11a749e7,safe,30.0,30.0,40.0,risky,False,130.0,1.0,neutral,loss_averse_007,loss_averse,,
26.0,951c249d,safe,20.0,20.0,32.5,risky,False,150.0,2.0,neutral,loss_averse_007,loss_averse,,
27.0,7b8e74ce,risky,100.0,85.0,85.0,risky,True,250.0,3.0,neutral,loss_averse_007,loss_averse,,
28.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,260.0,4.0,neutral,loss_averse_007,loss_averse,,
29.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,230.0,-1.0,neutral,loss_averse_007,loss_averse,,
30.0,11a749e7,risky,100.0,40.0,40.0,risky,True,330.0,1.0,neutral,loss_averse_007,loss_averse,,
31.0,951c249d,safe,20.0,20.0,32.5,risky,False,350.0,2.0,neutral,loss_averse_007,loss_averse,,
32.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,430.0,3.0,neutral,loss_averse_007,loss_averse,,
33.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,440.0,4.0,neutral,loss_averse_007,loss_averse,,
34.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,410.0,-1.0,neutral,loss_averse_007,loss_averse,,
35.0,11a749e7,safe,30.0,30.0,40.0,risky,False,440.0,1.0,neutral,loss_averse_007,loss_averse,,
36.0,951c249d,safe,20.0,20.0,32.5,risky,False,460.0,2.0,neutral,loss_averse_007,loss_averse,,
37.0,7b8e74ce,safe,80.0,80.0,85.0,risky,False,540.0,3.0,neutral,loss_averse_007,loss_averse,,
38.0,31fe3aa2,safe,10.0,10.0,10.0,safe,True,550.0,4.0,neutral,loss_averse_007,loss_averse,,
39.0,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,520.0,-1.0,neutral,loss_averse_007,loss_averse,,
40.0,11a749e7,safe,30.0,30.0,40.0,risky,False,550.0,1.0,neutral,loss_averse_007,loss_averse,,
